REQ-00027,5000,2000,57.36382222175598,46.732203006744385,['mobilenet_v3_small'],cliff_dwelling,1.0,weighted_majority,57365.322083001956,Skipped,n01729322,3.0,cliff_dwelling,,,,,,0.7362995147705078,-1.0,-1.0,-1.0,-1.0,-1.0,5.324142436599069,5.365205074169074,5.4329782790430965,5.464355631287094,13.740249142105775,10.235086510354915,greedy
REQ-00003,5000,2000,103.24419403076172,1.4195630550384521,"['vit_b_16', 'resnet101', 'resnet50']",crayfish,0.61847468030917,weighted_majority,103247.04920779914,True,n01985128,3.0,,,,crayfish,american_lobster,crayfish,-1.0,-1.0,-1.0,0.6792460680007935,0.914296567440033,0.8028817176818848,0.05477896888682197,0.09268294202836441,0.15524282345053886,0.18420653321422992,0.7403051369860638,0.3284075848075268,greedy
REQ-00000,5000,2000,105.01564621925354,1.9073486328125e-06,"['vit_b_16', 'resnet101', 'resnet50']",night_snake,1.0,weighted_majority,105018.51495914161,True,n01756291,3.0,,,,night_snake,night_snake,night_snake,-1.0,-1.0,-1.0,0.5687048435211182,0.6869637370109558,0.6869218945503235,0.05477896888682197,0.09268294202836441,0.15524282345053886,0.18420653321422992,0.7403051369860638,0.2855214750710207,greedy
REQ-00004,5000,2000,108.03890490531921,2.3371047973632812,"['vit_b_16', 'resnet101', 'resnet50']",tarantula,1.0,weighted_majority,108041.93600011058,True,n01773549,3.0,,,,tarantula,tarantula,tarantula,-1.0,-1.0,-1.0,0.9788316488265991,0.8490042090415955,0.7646738290786743,0.05477896888682197,0.09268294202836441,0.15524282345053886,0.18420653321422992,0.7403051369860638,0.3284075848075268,greedy
REQ-00002,5000,2000,120.46918201446533,0.9326310157775879,"['vit_b_16', 'resnet101', 'resnet50']",black_swan,1.0,weighted_majority,120472.18058281578,True,n01860187,3.0,,,,black_swan,black_swan,black_swan,-1.0,-1.0,-1.0,0.992201566696167,0.8847424983978271,0.8982127904891968,0.05477896888682197,0.09268294202836441,0.15524282345053886,0.18420653321422992,0.7403051369860638,0.27569242756391865,greedy
REQ-00011,5000,2000,117.65901803970337,12.68278980255127,"['resnet101', 'resnet50', 'mobilenet_v3_small']",scorpion,1.0,weighted_majority,117662.19183406793,True,n01770393,3.0,scorpion,,,scorpion,scorpion,,0.8118428587913513,-1.0,-1.0,0.9829727411270142,0.9997736811637878,-1.0,0.8613411146957464,0.9024037522657505,0.9701769571397729,1.0015543093837715,1.603994463469925,41.207284576291364,greedy
REQ-00008,5000,2000,121.68036413192749,9.03873896598816,"['resnet101', 'resnet50', 'mobilenet_v3_small']",green_mamba,1.0,weighted_majority,121683.62187501043,True,n01749939,3.0,green_mamba,,,green_mamba,green_mamba,,0.8916541934013367,-1.0,-1.0,0.8592557311058044,0.9919630289077759,-1.0,0.8613411146959264,0.9024037522659307,0.9701769571399531,1.0015543093839518,1.603994463470105,41.20728457629155,greedy
REQ-00010,5000,2000,119.81297302246094,10.927215814590454,"['resnet101', 'resnet50', 'mobilenet_v3_small']",jellyfish,1.0,weighted_majority,119816.27962505445,True,n01910747,3.0,jellyfish,,,jellyfish,jellyfish,,0.9897040724754333,-1.0,-1.0,0.9992554783821106,0.7305827140808105,-1.0,0.8613411146957763,0.9024037522657806,0.970176957139803,1.0015543093838017,1.603994463469955,41.20728457629139,greedy
REQ-00009,5000,2000,122.21657490730286,9.91532588005066,"['resnet101', 'resnet50', 'mobilenet_v3_small']",chiton,1.0,weighted_majority,122218.87029195204,True,n01955084,3.0,chiton,,,chiton,chiton,,0.9799782633781433,-1.0,-1.0,0.9996271133422852,0.9991500377655029,-1.0,0.8613411146958265,0.9024037522658309,0.9701769571398532,1.0015543093838517,1.6039944634700052,41.20728457629145,greedy
REQ-00012,5000,2000,119.31230306625366,12.94973111152649,"['resnet101', 'resnet50', 'mobilenet_v3_small']",spiny_lobster,1.0,weighted_majority,119315.6591670122,True,n01984695,3.0,spiny_lobster,,,spiny_lobster,spiny_lobster,,0.9463390707969666,-1.0,-1.0,0.9786226153373718,0.8900851011276245,-1.0,0.8613411146957263,0.9024037522657306,0.9701769571397528,1.0015543093837513,1.603994463469905,41.20728457629135,greedy
REQ-00005,5000,2000,129.89590573310852,8.503488063812256,"['vit_b_16', 'resnet101', 'resnet50']",green_mamba,1.0,weighted_majority,129899.38762504607,True,n01749939,3.0,,,,green_mamba,green_mamba,green_mamba,-1.0,-1.0,-1.0,0.9756349921226501,0.9843160510063171,0.8793798089027405,0.05477896888682197,0.09268294202836441,0.15524282345053886,0.18420653321422992,0.7403051369860638,0.3284075848075268,greedy
REQ-00007,5000,2000,130.95667481422424,8.90077805519104,"['resnet101', 'resnet50', 'mobilenet_v3_small']",harvestman,1.0,weighted_majority,130960.22970811464,True,n01770081,3.0,harvestman,,,harvestman,harvestman,,0.9983559250831604,-1.0,-1.0,0.999288022518158,0.9997557997703552,-1.0,0.8613411146962267,0.9024037522662309,0.9701769571402533,1.001554309384252,1.6039944634704053,41.20728457629185,greedy
REQ-00006,5000,2000,131.25702905654907,8.619717836380005,"['resnet101', 'resnet50', 'mobilenet_v3_small']",green_snake,1.0,weighted_majority,131260.66895900294,True,n01729977,3.0,green_snake,,,green_snake,green_snake,,0.8979136943817139,-1.0,-1.0,0.7735143303871155,0.7834852933883667,-1.0,0.0593438829607238,0.10040652053072811,0.16817972540475043,0.19955707764874908,0.8019972317349024,40.40528734455634,greedy
REQ-00015,5000,2000,124.7645890712738,15.72655987739563,"['resnet101', 'resnet50', 'mobilenet_v3_small']",great_white_shark,1.0,weighted_majority,124768.07970786467,True,n01484850,3.0,great_white_shark,,,great_white_shark,great_white_shark,,0.9986298084259033,-1.0,-1.0,0.9991427659988403,0.998033344745636,-1.0,1.44378246481242,1.4848451023824245,1.552618307256447,1.5839956595004456,2.186435813586599,5.359790811536775,greedy
REQ-00013,5000,2000,127.2889039516449,15.119398832321167,"['vit_b_16', 'resnet101', 'resnet50']",goldfish,1.0,weighted_majority,127292.2663341742,True,n01443537,3.0,,,,goldfish,goldfish,goldfish,-1.0,-1.0,-1.0,0.9999502897262573,0.9999943971633911,0.899917483329773,0.861341114695712,0.9024037522657161,0.9701769571397385,1.0015543093837374,1.6039944634698906,3.6726116165702596,greedy
REQ-00014,5000,2000,128.13574409484863,15.282916069030762,"['vit_b_16', 'resnet101', 'resnet50']",crayfish,0.8122976831953179,weighted_majority,128136.8408750277,True,n01985128,3.0,,,,wolf_spider,crayfish,crayfish,-1.0,-1.0,-1.0,0.40583810210227966,0.8495216369628906,0.9067771434783936,1.1199182588332475,1.1609808964032517,1.228754101277274,1.2601314535212726,1.8625716076074261,3.931188760707795,greedy
REQ-00000,5000,2000,2.8652918338775635,3.0994415283203125e-06,"['resnet34', 'resnet18']",common_iguana,1.0,weighted_majority,2863.9702501241118,True,n01677366,3.0,,common_iguana,common_iguana,,,,-1.0,0.9997166991233826,0.9975503087043762,-1.0,-1.0,-1.0,-1.0,0.09268294202836441,0.15524282345053886,-1.0,-1.0,-1.0,greedy
REQ-00000,5000,2000,10.917598009109497,3.0994415283203125e-06,"['resnet34', 'resnet18']",sea_slug,1.0,weighted_majority,10917.509583989158,True,n01950731,3.0,,sea_slug,sea_slug,,,,-1.0,0.7699727416038513,0.9872844219207764,-1.0,-1.0,-1.0,-1.0,0.09281304782552798,0.15796894110548498,-1.0,-1.0,-1.0,greedy
REQ-00001,5000,2000,9.71993899345398,2.789123058319092,"['resnet34', 'resnet18']",american_alligator,1.0,weighted_majority,9719.946917146444,True,n01698640,3.0,,american_alligator,american_alligator,,,,-1.0,0.9805492758750916,0.9916676878929138,-1.0,-1.0,-1.0,-1.0,0.09281304782552798,0.1579663469949365,-1.0,-1.0,-1.0,greedy
REQ-00002,5000,2000,6.755936145782471,6.779422044754028,"['resnet34', 'resnet18']",hognose_snake,1.0,weighted_majority,6754.820707952604,True,n01729322,3.0,,hognose_snake,hognose_snake,,,,-1.0,0.4778890311717987,0.911067545413971,-1.0,-1.0,-1.0,-1.0,0.09281304782552798,0.15864941229544288,-1.0,-1.0,-1.0,greedy
REQ-00000,5000,2000,2.522050142288208,1.9073486328125e-06,"['resnet34', 'resnet18']",tailed_frog,1.0,weighted_majority,2521.9513329211622,True,n01644900,3.0,,tailed_frog,tailed_frog,,,,-1.0,0.5123109221458435,0.8893997669219971,-1.0,-1.0,-1.0,-1.0,0.22012485986480995,0.3073345710658986,-1.0,-1.0,-1.0,greedy
REQ-00001,5000,2000,2.452152967453003,1.0772948265075684,"['resnet34', 'resnet18']",night_snake,1.0,weighted_majority,2452.0429158583283,True,n01740131,3.0,,night_snake,night_snake,,,,-1.0,0.5491111874580383,0.66440349817276,-1.0,-1.0,-1.0,-1.0,0.22012485986480995,0.3073345710658986,-1.0,-1.0,-1.0,greedy
REQ-00004,5000,2000,0.9291081428527832,4.09049391746521,"['resnet34', 'resnet18']",water_snake,0.5112072545418921,weighted_majority,929.0443749632686,True,n01677366,3.0,,water_snake,loggerhead,,,,-1.0,0.2728448808193207,0.2608816623687744,-1.0,-1.0,-1.0,-1.0,0.2169604464904961,0.3586254433070401,-1.0,-1.0,-1.0,greedy
REQ-00002,5000,2000,4.126972198486328,2.6382198333740234,"['resnet34', 'resnet18']",red-backed_sandpiper,1.0,weighted_majority,4126.950999954715,True,n02027492,3.0,,red-backed_sandpiper,red-backed_sandpiper,,,,-1.0,0.9926044940948486,0.9974936246871948,-1.0,-1.0,-1.0,-1.0,0.21910727387832898,0.29311221395930875,-1.0,-1.0,-1.0,greedy
REQ-00003,5000,2000,4.5528929233551025,3.7123401165008545,"['resnet34', 'resnet18']",jellyfish,1.0,weighted_majority,4552.879667142406,True,n01910747,3.0,,jellyfish,jellyfish,,,,-1.0,0.7928479313850403,0.9170658588409424,-1.0,-1.0,-1.0,-1.0,0.2169604464904961,0.3586254433070401,-1.0,-1.0,-1.0,greedy
REQ-00005,5000,2000,3.9498119354248047,5.148334980010986,"['resnet34', 'resnet18']",whiptail,1.0,weighted_majority,3949.8185832053423,True,n01685808,3.0,,whiptail,whiptail,,,,-1.0,0.9654808044433594,0.994690477848053,-1.0,-1.0,-1.0,-1.0,0.20594220184144646,0.3397873989763361,-1.0,-1.0,-1.0,greedy
REQ-00006,5000,2000,2.474855899810791,7.13369607925415,"['resnet34', 'resnet18']",american_coot,1.0,weighted_majority,2473.9047090988606,True,n02018207,3.0,,american_coot,american_coot,,,,-1.0,0.9940860271453857,0.998485267162323,-1.0,-1.0,-1.0,-1.0,0.47248848165730184,0.4864423331708323,-1.0,-1.0,-1.0,greedy
REQ-00000,5000,2000,6.226792097091675,1.9073486328125e-06,"['resnet34', 'resnet18']",prairie_chicken,1.0,weighted_majority,6226.72308399342,True,n01798484,3.0,,prairie_chicken,prairie_chicken,,,,-1.0,0.587049126625061,0.680783212184906,-1.0,-1.0,-1.0,-1.0,0.36801478712817304,0.45444989985374906,-1.0,-1.0,-1.0,greedy
REQ-00001,5000,2000,8.946994066238403,3.7952399253845215,"['resnet34', 'resnet18']",tick,1.0,weighted_majority,8946.929666912183,True,n01776313,3.0,,tick,tick,,,,-1.0,0.773253321647644,0.9948936700820923,-1.0,-1.0,-1.0,-1.0,0.34009160841535574,0.4243000098683742,-1.0,-1.0,-1.0,greedy
REQ-00002,5000,2000,7.67014217376709,6.226417779922485,"['resnet34', 'resnet18']",sea_slug,1.0,weighted_majority,7670.1903329230845,True,n01950731,3.0,,sea_slug,sea_slug,,,,-1.0,0.9174319505691528,0.9991914629936218,-1.0,-1.0,-1.0,-1.0,0.34009160841535574,0.40352540888153676,-1.0,-1.0,-1.0,greedy
REQ-00003,5000,2000,4.5826990604400635,9.324836015701294,"['resnet34', 'resnet18']",red-backed_sandpiper,1.0,weighted_majority,4582.34199997969,True,n02027492,3.0,,red-backed_sandpiper,red-backed_sandpiper,,,,-1.0,0.9944865107536316,0.9998393058776855,-1.0,-1.0,-1.0,-1.0,0.34009160841535574,0.3797103679933831,-1.0,-1.0,-1.0,greedy
REQ-00000,5000,2000,0.5531871318817139,2.86102294921875e-06,"['resnet34', 'resnet18']",oystercatcher,1.0,weighted_majority,551.528749987483,True,n02037110,3.0,,oystercatcher,oystercatcher,,,,-1.0,0.9999525547027588,0.9998998641967773,-1.0,-1.0,-1.0,-1.0,0.5502308655347944,0.35937263119404483,-1.0,-1.0,-1.0,greedy
REQ-00004,5000,2000,0.7090461254119873,2.9742307662963867,['resnet18'],limpkin,1.0,weighted_majority,708.9437500108033,True,n02013706,3.0,,limpkin,,,,,-1.0,0.9965460896492004,-1.0,-1.0,-1.0,-1.0,-1.0,0.500653878981315,47.77383456650001,-1.0,-1.0,-1.0,greedy
REQ-00003,5000,2000,2.130605697631836,2.8282909393310547,"['resnet34', 'resnet18']",spotted_salamander,0.5193377632014872,weighted_majority,2130.555999930948,True,n01630670,3.0,,common_newt,spotted_salamander,,,,-1.0,0.4453080892562866,0.4811389148235321,-1.0,-1.0,-1.0,-1.0,0.500653878981315,0.3195389012671764,-1.0,-1.0,-1.0,greedy
REQ-00001,5000,2000,3.6996688842773438,2.2851457595825195,"['resnet34', 'resnet18']",common_newt,1.0,weighted_majority,3699.6142910793424,True,n01630670,3.0,,common_newt,common_newt,,,,-1.0,0.825359582901001,0.9604140520095825,-1.0,-1.0,-1.0,-1.0,0.500653878981315,0.33829466807464037,-1.0,-1.0,-1.0,greedy
REQ-00002,5000,2000,5.54401421546936,2.517786979675293,"['resnet34', 'resnet18']",lorikeet,0.7020769376117204,weighted_majority,5542.086000088602,True,n01820546,3.0,,goldfinch,lorikeet,,,,-1.0,0.41496530175209045,0.9778953194618225,-1.0,-1.0,-1.0,-1.0,0.500653878981315,0.33829466807464037,-1.0,-1.0,-1.0,greedy
