REQ-00010,1000,500,0.19510722160339355,3.7177062034606934,['mobilenet_v3_small'],water_ouzel,1.0,weighted_majority,194.9590000003809,True,n01601694,1.0,water_ouzel,,,,,,0.9999816417694092,-1.0,-1.0,-1.0,-1.0,-1.0,0.13307198958541583,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00011,1000,500,0.17344117164611816,3.9202730655670166,['mobilenet_v3_small'],harvestman,1.0,weighted_majority,172.15887499332894,True,n01770081,1.0,harvestman,,,,,,0.9961807727813721,-1.0,-1.0,-1.0,-1.0,-1.0,0.12351959062687425,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00012,1000,500,0.15513086318969727,4.173736095428467,['mobilenet_v3_small'],electric_ray,1.0,weighted_majority,154.70104198902845,True,n01496331,1.0,electric_ray,,,,,,0.9993109703063965,-1.0,-1.0,-1.0,-1.0,-1.0,0.11475383156418682,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00013,1000,500,0.17033076286315918,4.562730073928833,['mobilenet_v3_small'],chambered_nautilus,1.0,weighted_majority,168.12208299234044,True,n01968897,1.0,chambered_nautilus,,,,,,0.9999915361404419,-1.0,-1.0,-1.0,-1.0,-1.0,0.10665064840776815,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00014,1000,500,0.2039628028869629,4.956923007965088,['mobilenet_v3_small'],peacock,1.0,weighted_majority,203.73645900690462,True,n01806143,1.0,peacock,,,,,,0.9999948740005493,-1.0,-1.0,-1.0,-1.0,-1.0,0.09891368356699135,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00015,1000,500,0.1702711582183838,5.054092168807983,['mobilenet_v3_small'],garden_spider,1.0,weighted_majority,169.8971250007162,True,n01773549,1.0,garden_spider,,,,,,0.4604611098766327,-1.0,-1.0,-1.0,-1.0,-1.0,0.09891368356699135,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00016,1000,500,0.19315385818481445,5.252316951751709,['mobilenet_v3_small'],bee_eater,1.0,weighted_majority,192.6503330032574,True,n01828970,1.0,bee_eater,,,,,,0.9987121820449829,-1.0,-1.0,-1.0,-1.0,-1.0,0.08819030368926299,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00017,1000,500,0.24881696701049805,5.871443033218384,['mobilenet_v3_small'],american_alligator,1.0,weighted_majority,248.4744159883121,True,n01698640,1.0,american_alligator,,,,,,0.9783731698989868,-1.0,-1.0,-1.0,-1.0,-1.0,0.0834783733203367,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5

REQ-00000,1000,500,0.26500797271728516,3.0994415283203125e-06,['mobilenet_v3_small'],crayfish,1.0,weighted_majority,264.9707090022275,True,n01986214,1.0,crayfish,,,,,,0.20548443496227264,-1.0,-1.0,-1.0,-1.0,-1.0,0.044952815757465237,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00001,1000,500,0.1726362705230713,0.1800529956817627,['mobilenet_v3_small'],crane,1.0,weighted_majority,172.60541699943133,True,n02012849,1.0,crane,,,,,,0.8993787169456482,-1.0,-1.0,-1.0,-1.0,-1.0,0.044112634181718714,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00002,1000,500,0.20818805694580078,0.2641270160675049,['mobilenet_v3_small'],diamondback,1.0,weighted_majority,208.1448749959236,True,n01755581,1.0,diamondback,,,,,,0.569057822227478,-1.0,-1.0,-1.0,-1.0,-1.0,0.044112634181718714,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00003,1000,500,0.14279699325561523,0.38654112815856934,['mobilenet_v3_small'],macaw,1.0,weighted_majority,142.63999999093357,True,n01818515,1.0,macaw,,,,,,0.9875380992889404,-1.0,-1.0,-1.0,-1.0,-1.0,0.04300125368719216,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00004,1000,500,0.17700505256652832,0.5491023063659668,['mobilenet_v3_small'],snail,1.0,weighted_majority,176.96287500439212,True,n01944390,1.0,snail,,,,,,0.3981674611568451,-1.0,-1.0,-1.0,-1.0,-1.0,0.042444028318472944,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00005,1000,500,0.2258899211883545,0.6344671249389648,['mobilenet_v3_small'],rock_crab,1.0,weighted_majority,225.8557920140447,True,n01632777,1.0,rock_crab,,,,,,0.3416040539741516,-1.0,-1.0,-1.0,-1.0,-1.0,0.042444028318472944,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00007,1000,500,0.1632671356201172,0.9885120391845703,['mobilenet_v3_small'],stole,1.0,weighted_majority,163.22604200104252,True,n01698640,1.0,stole,,,,,,0.35472115874290466,-1.0,-1.0,-1.0,-1.0,-1.0,0.041303852937963084,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00006,1000,500,0.5993809700012207,0.7783763408660889,['mobilenet_v3_small'],hermit_crab,1.0,weighted_majority,599.325624993071,True,n01986214,1.0,hermit_crab,,,,,,0.8647536635398865,-1.0,-1.0,-1.0,-1.0,-1.0,0.041303852937963084,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00008,1000,500,0.14623093605041504,1.2875871658325195,['mobilenet_v3_small'],albatross,1.0,weighted_majority,144.91604099748656,True,n02058221,1.0,albatross,,,,,,0.9852981567382812,-1.0,-1.0,-1.0,-1.0,-1.0,0.04181886764416678,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00009,1000,500,0.27686190605163574,1.9205551147460938,['mobilenet_v3_small'],oystercatcher,1.0,weighted_majority,276.78416699927766,True,n02037110,1.0,oystercatcher,,,,,,0.9995096921920776,-1.0,-1.0,-1.0,-1.0,-1.0,0.0781213927917751,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00010,1000,500,0.24685025215148926,2.1048052310943604,['mobilenet_v3_small'],electric_ray,1.0,weighted_majority,246.72229199495632,True,n01496331,1.0,electric_ray,,,,,,0.7608193159103394,-1.0,-1.0,-1.0,-1.0,-1.0,0.0781213927917751,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00011,1000,500,0.18729400634765625,3.8295490741729736,['mobilenet_v3_small'],black_grouse,1.0,weighted_majority,186.47150001197588,True,n01795545,1.0,black_grouse,,,,,,0.9989925026893616,-1.0,-1.0,-1.0,-1.0,-1.0,0.08166409816133784,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00012,1000,500,0.19339489936828613,4.656783103942871,['mobilenet_v3_small'],green_mamba,1.0,weighted_majority,193.2656659919303,True,n01749939,1.0,green_mamba,,,,,,0.996738851070404,-1.0,-1.0,-1.0,-1.0,-1.0,0.07723698834520405,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00013,1000,500,0.2178490161895752,5.4031312465667725,['mobilenet_v3_small'],whiptail,1.0,weighted_majority,217.81458299665246,True,n01685808,1.0,whiptail,,,,,,0.9672612547874451,-1.0,-1.0,-1.0,-1.0,-1.0,0.07329118951068365,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00014,1000,500,0.15800094604492188,5.529743194580078,['mobilenet_v3_small'],king_snake,1.0,weighted_majority,157.86154200031888,True,n01734418,1.0,king_snake,,,,,,0.8975380659103394,-1.0,-1.0,-1.0,-1.0,-1.0,0.07329118951068365,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00015,1000,500,0.20835518836975098,5.916751146316528,['mobilenet_v3_small'],white_stork,1.0,weighted_majority,207.08783400186803,True,n02002556,1.0,white_stork,,,,,,0.8771817088127136,-1.0,-1.0,-1.0,-1.0,-1.0,0.06658339350365378,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5




REQ-00000,1000,1000,0.1984119415283203,2.1457672119140625e-06,['mobilenet_v3_small'],goose,1.0,weighted_majority,198.2961659959983,True,n01855672,1.0,goose,,,,,,0.9976747632026672,-1.0,-1.0,-1.0,-1.0,-1.0,0.03912946481444397,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00001,1000,1000,0.19483709335327148,0.2836449146270752,['mobilenet_v3_small'],hummingbird,1.0,weighted_majority,194.6749579947209,True,n01833805,1.0,hummingbird,,,,,,0.973839521408081,-1.0,-1.0,-1.0,-1.0,-1.0,0.03892741833299958,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00002,1000,1000,0.18126583099365234,1.8015410900115967,['mobilenet_v3_small'],green_mamba,1.0,weighted_majority,180.34183399868198,True,n01749939,1.0,green_mamba,,,,,,0.6699283123016357,-1.0,-1.0,-1.0,-1.0,-1.0,0.038725276499699625,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00003,1000,1000,0.22438621520996094,3.6875178813934326,['mobilenet_v3_small'],sea_anemone,1.0,weighted_majority,224.09983300894964,True,n01914609,1.0,sea_anemone,,,,,,0.9925466179847717,-1.0,-1.0,-1.0,-1.0,-1.0,0.03812594884972966,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00004,1000,1000,0.24428892135620117,4.015567064285278,['mobilenet_v3_small'],red-backed_sandpiper,1.0,weighted_majority,243.47116699209437,True,n02027492,1.0,red-backed_sandpiper,,,,,,0.911267876625061,-1.0,-1.0,-1.0,-1.0,-1.0,0.038968353964756695,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00005,1000,1000,0.19610285758972168,4.756422996520996,['mobilenet_v3_small'],magpie,1.0,weighted_majority,195.37833399954252,True,n01582220,1.0,magpie,,,,,,0.3419545590877533,-1.0,-1.0,-1.0,-1.0,-1.0,0.04326691856828103,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00006,1000,1000,0.19061517715454102,6.749664068222046,['mobilenet_v3_small'],chambered_nautilus,1.0,weighted_majority,190.47166599193588,True,n01968897,1.0,chambered_nautilus,,,,,,0.999998927116394,-1.0,-1.0,-1.0,-1.0,-1.0,0.04223442671145292,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00007,1000,1000,0.18986797332763672,8.05848503112793,['mobilenet_v3_small'],indigo_bunting,1.0,weighted_majority,188.89874999877065,True,n01537544,1.0,indigo_bunting,,,,,,0.9999645948410034,-1.0,-1.0,-1.0,-1.0,-1.0,0.04176088404030763,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00008,1000,1000,0.3177981376647949,8.7654390335083,['mobilenet_v3_small'],common_newt,1.0,weighted_majority,317.76137500128243,True,n01630670,1.0,common_newt,,,,,,0.807025134563446,-1.0,-1.0,-1.0,-1.0,-1.0,0.04139239563627687,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00009,1000,1000,0.3208138942718506,8.846256971359253,['mobilenet_v3_small'],coucal,1.0,weighted_majority,320.76404099643696,True,n01824575,1.0,coucal,,,,,,0.9999850988388062,-1.0,-1.0,-1.0,-1.0,-1.0,0.04139239563627687,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00010,1000,1000,0.1281132698059082,9.093063831329346,['mobilenet_v3_small'],hummingbird,1.0,weighted_majority,128.01270800991915,True,n01833805,1.0,hummingbird,,,,,,0.7328695058822632,-1.0,-1.0,-1.0,-1.0,-1.0,0.058963940465384265,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5


REQ-00000,1000,2000,0.16286420822143555,2.1457672119140625e-06,['mobilenet_v3_small'],redshank,1.0,weighted_majority,162.74566600623075,True,n02028035,1.0,redshank,,,,,,0.9817060828208923,-1.0,-1.0,-1.0,-1.0,-1.0,0.05101334497312934,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00001,1000,2000,0.19548487663269043,0.915067195892334,['mobilenet_v3_small'],nematode,1.0,weighted_majority,195.31270799052436,True,n01930112,1.0,nematode,,,,,,0.9984816908836365,-1.0,-1.0,-1.0,-1.0,-1.0,0.04912421047581641,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00002,1000,2000,0.2043449878692627,4.681535959243774,['mobilenet_v3_small'],crane,1.0,weighted_majority,202.82729099562857,True,n02012849,1.0,crane,,,,,,0.9889483451843262,-1.0,-1.0,-1.0,-1.0,-1.0,0.04799908942823477,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00003,1000,2000,0.19524502754211426,5.864580154418945,['mobilenet_v3_small'],jellyfish,1.0,weighted_majority,194.56137499946635,True,n01910747,1.0,jellyfish,,,,,,0.9995449185371399,-1.0,-1.0,-1.0,-1.0,-1.0,0.04669298048541129,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00004,1000,2000,0.20039582252502441,6.897520065307617,['mobilenet_v3_small'],green_snake,1.0,weighted_majority,200.28737500251736,True,n01749939,1.0,green_snake,,,,,,0.5233606696128845,-1.0,-1.0,-1.0,-1.0,-1.0,0.045355182436870166,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00005,1000,2000,0.18748807907104492,7.1684250831604,['mobilenet_v3_small'],conch,1.0,weighted_majority,187.38870800007135,True,n01943899,1.0,conch,,,,,,0.4983408749103546,-1.0,-1.0,-1.0,-1.0,-1.0,0.04457436419318315,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00006,1000,2000,0.1895897388458252,7.5183961391448975,['mobilenet_v3_small'],goldfinch,1.0,weighted_majority,189.29374999424908,True,n01531178,1.0,goldfinch,,,,,,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.04371672777386484,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00007,1000,2000,0.16689085960388184,9.977701187133789,['mobilenet_v3_small'],hummingbird,1.0,weighted_majority,166.4968750119442,True,n01833805,1.0,hummingbird,,,,,,0.9998226761817932,-1.0,-1.0,-1.0,-1.0,-1.0,0.04313795499647836,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5
REQ-00008,1000,2000,0.20385003089904785,11.127309083938599,['mobilenet_v3_small'],albatross,1.0,weighted_majority,203.73954199021682,True,n02058221,1.0,albatross,,,,,,0.9999629259109497,-1.0,-1.0,-1.0,-1.0,-1.0,0.04252665949683052,-1.0,-1.0,-1.0,-1.0,-1.0,greedy,0.5




REQ-00006,1000,500,8.542915105819702,2.7896833419799805,"['mobilenet_v3_small', 'resnet50']",rock_crab,1.0,weighted_majority,18542.342125001596,True,n01978455,2.0,rock_crab,,,rock_crab,,,0.9966410398483276,-1.0,-1.0,0.9888446927070618,-1.0,-1.0,0.04421619663467309,0.06209494772323296,0.09809952090739704,0.13213545841200297,50.58355842235692,29.6779244879,greedy,0.5
REQ-00002,1000,500,7.47676992416382,0.20473599433898926,"['resnet101', 'mobilenet_v3_small']",goldfish,1.0,weighted_majority,27476.01504198974,True,n01443537,2.0,goldfish,,,,goldfish,,0.9999724626541138,-1.0,-1.0,-1.0,0.9990629553794861,-1.0,0.040814950739698236,0.05731841328298427,0.09055340391452035,0.12197119238031043,0.24838755391101497,27.3950072196,greedy,0.5
REQ-00007,1000,500,7.291641235351562,4.328413248062134,"['mobilenet_v3_small', 'resnet50']",vine_snake,1.0,weighted_majority,29290.92304200458,True,n01739381,2.0,vine_snake,,,vine_snake,,,0.9357349276542664,-1.0,-1.0,0.9539816975593567,-1.0,-1.0,0.08843239326943855,0.1063111443579984,0.14231571754216252,0.17635165504676842,50.627774618991694,29.722140684534764,greedy,0.5
REQ-00008,1000,500,6.815627098083496,5.01610541343689,"['mobilenet_v3_small', 'resnet50']",peacock,1.0,weighted_majority,41814.509750009165,True,n01806143,2.0,peacock,,,peacock,,,0.9998717308044434,-1.0,-1.0,0.9998683929443359,-1.0,-1.0,0.08843239326939237,0.10631114435795222,0.14231571754211633,0.17635165504672223,50.62777461899165,29.72214068453472,greedy,0.5
REQ-00003,1000,500,4.038334131240845,1.981687068939209,"['resnet101', 'mobilenet_v3_small']",black_and_gold_garden_spider,1.0,weighted_majority,45037.138792002224,True,n01773157,2.0,black_and_gold_garden_spider,,,,black_and_gold_garden_spider,,0.6487670540809631,-1.0,-1.0,-1.0,0.5580514669418335,-1.0,0.040814950739698236,0.05731841328298427,0.09055340391452035,0.12197119238031043,0.24838755391101497,27.3950072196,greedy,0.5
REQ-00005,1000,500,4.374744176864624,2.676417112350464,"['resnet101', 'mobilenet_v3_small']",red-backed_sandpiper,1.0,weighted_majority,44373.784124996746,True,n02027492,2.0,red-backed_sandpiper,,,,red-backed_sandpiper,,0.9624010324478149,-1.0,-1.0,-1.0,0.9991720914840698,-1.0,0.040814950739698236,0.05731841328298427,0.09055340391452035,0.12197119238031043,0.24838755391101497,27.3950072196,greedy,0.5
REQ-00009,1000,500,4.49791169166565,5.792159080505371,"['mobilenet_v3_small', 'resnet50']",chickadee,1.0,weighted_majority,43496.7015000002,True,n01592084,2.0,chickadee,,,chickadee,,,0.9969684481620789,-1.0,-1.0,0.9999498128890991,-1.0,-1.0,0.08843239326937696,0.10631114435793683,0.14231571754210093,0.17635165504670686,50.62777461899163,29.722140684534704,greedy,0.5
REQ-00004,1000,500,4.56081485748291,2.141533374786377,"['resnet101', 'mobilenet_v3_small']",bulbul,1.0,weighted_majority,47559.5292920043,True,n01560419,2.0,bulbul,,,,bulbul,,0.9834836721420288,-1.0,-1.0,-1.0,0.9978970289230347,-1.0,0.040814950739698236,0.05731841328298427,0.09055340391452035,0.12197119238031043,0.24838755391101497,27.3950072196,greedy,0.5
REQ-00000,1000,500,5.31231188774109,3.0994415283203125e-06,"['vit_b_16', 'resnet101']",ptarmigan,1.0,weighted_majority,50310.618666000664,True,n01796340,2.0,,,,,ptarmigan,ptarmigan,-1.0,-1.0,-1.0,-1.0,0.9586495161056519,0.814058244228363,0.040814950739698236,0.05731841328298427,0.09055340391452035,0.12197119238031043,0.24838755391101497,0.2010032221700989,greedy,0.5
REQ-00001,1000,500,5.39625883102417,0.12764620780944824,"['vit_b_16', 'resnet101']",terrapin,1.0,weighted_majority,50395.14725000481,True,n01667778,2.0,,,,,terrapin,terrapin,-1.0,-1.0,-1.0,-1.0,0.9858308434486389,0.8699179291725159,0.040814950739698236,0.05731841328298427,0.09055340391452035,0.12197119238031043,0.24838755391101497,0.2010032221700989,greedy,0.5
REQ-00010,1000,500,4.353734254837036,5.953347206115723,"['mobilenet_v3_small', 'resnet50']",tick,1.0,weighted_majority,45351.0104159941,True,n01776313,2.0,tick,,,tick,,,0.45339235663414,-1.0,-1.0,0.7959606647491455,-1.0,-1.0,0.08843239326936927,0.10631114435792913,0.14231571754209324,0.17635165504669914,50.62777461899162,29.722140684534697,greedy,0.5



REQ-00000,1000,1000,2.508915901184082,2.86102294921875e-06,"['vit_b_16', 'resnet101']",flatworm,1.0,weighted_majority,2508.7482079979964,True,n01924916,2.0,,,,,flatworm,flatworm,-1.0,-1.0,-1.0,-1.0,0.9998964071273804,0.8959215879440308,0.17798212823153897,0.05287333503159801,0.09256051241996842,0.293625964160092,0.614023387062369,0.28244716086292043,greedy,0.5
REQ-00001,1000,1000,2.24579095840454,0.2641758918762207,"['vit_b_16', 'resnet101']",american_coot,1.0,weighted_majority,27245.17841701163,True,n02018207,2.0,,,,,american_coot,american_coot,-1.0,-1.0,-1.0,-1.0,0.9999668598175049,0.9037368893623352,0.17798212823153897,0.05287333503159801,0.09256051241996842,0.293625964160092,0.614023387062369,0.2682495447766284,greedy,0.5
REQ-00011,1000,1000,2.33402395248413,9.372107744216919,['mobilenet_v3_small'],sea_anemone,1.0,weighted_majority,22333.41062499676,Skipped,n01914609,2.0,sea_anemone,,,,,,0.7181153893470764,-1.0,-1.0,-1.0,-1.0,-1.0,13.01862544130991,12.883090915343308,12.926085357514042,13.143906263565842,63.643155512338645,13.991158975216289,greedy,0.5
REQ-00012,1000,1000,2.450324058532715,9.473365783691406,['mobilenet_v3_small'],tarantula,1.0,weighted_majority,26449.725165992277,Skipped,n01774750,2.0,tarantula,,,,,,0.9930001497268677,-1.0,-1.0,-1.0,-1.0,-1.0,10.492025941948262,10.35649141598166,10.399485858152394,10.617306764204194,61.116556012977,11.46455947585464,greedy,0.5
REQ-00008,1000,1000,2.413350820541382,6.900928020477295,"['resnet34', 'resnet18']",wallaby,1.0,weighted_majority,29412.554334005108,True,n01877812,2.0,,wallaby,wallaby,,,,-1.0,0.9933273792266846,0.9857670068740845,-1.0,-1.0,-1.0,1.0150738829700772,0.8795393570034743,0.922533799174209,1.1403547052260095,1.6445198214383863,30.500184398619243,greedy,0.5
REQ-00003,1000,1000,1.525367975234985,2.3648955821990967,"['resnet101', 'mobilenet_v3_small']",kite,1.0,weighted_majority,36524.41520799766,True,n01608432,2.0,kite,,,,kite,,0.9715309143066406,-1.0,-1.0,-1.0,0.9998595714569092,-1.0,0.17798212823153897,0.05287333503159801,0.09256051241996842,0.293625964160092,0.614023387062369,27.3950072196,greedy,0.5
REQ-00005,1000,1000,3.988816261291504,4.035602807998657,"['resnet101', 'mobilenet_v3_small']",european_fire_salamander,0.5746994942984677,weighted_majority,36987.97312499664,True,n01630670,2.0,spotted_salamander,,,,european_fire_salamander,,0.4383506774902344,-1.0,-1.0,-1.0,0.5923339128494263,-1.0,0.17798212823153897,0.05287333503159801,0.09256051241996842,0.293625964160092,0.7590091483561321,27.3950072196,greedy,0.5
REQ-00002,1000,1000,2.57242965698242,1.1698079109191895,"['vit_b_16', 'resnet101']",chickadee,1.0,weighted_majority,40571.433041011915,True,n01592084,2.0,,,,,chickadee,chickadee,-1.0,-1.0,-1.0,-1.0,0.9992640614509583,0.8738774061203003,0.17798212823153897,0.05287333503159801,0.09256051241996842,0.293625964160092,0.614023387062369,0.2682495447766284,greedy,0.5
REQ-00006,1000,1000,3.939688205718994,4.213131666183472,"['resnet101', 'mobilenet_v3_small']",hermit_crab,1.0,weighted_majority,37938.79874999402,True,n01986214,2.0,hermit_crab,,,,hermit_crab,,0.9656215906143188,-1.0,-1.0,-1.0,0.9729810953140259,-1.0,0.17798212823153897,0.05287333503159801,0.09256051241996842,0.293625964160092,0.7590091483561321,27.3950072196,greedy,0.5
REQ-00010,1000,1000,3.97266697883606,8.462373733520508,"['mobilenet_v3_small', 'resnet50']",jellyfish,1.0,weighted_majority,33971.87679201306,True,n01910747,2.0,jellyfish,,,jellyfish,,,0.9999954700469971,-1.0,-1.0,0.999997615814209,-1.0,-1.0,0.5645965627258482,0.42906203675924554,0.47205647892998015,0.6898773849817808,1.1940425011941576,30.049707078375015,greedy,0.5
REQ-00004,1000,1000,3.44944214820862,3.0043678283691406,"['resnet101', 'mobilenet_v3_small']",pelican,1.0,weighted_majority,39448.61508300528,True,n02051845,2.0,pelican,,,,pelican,,0.9995482563972473,-1.0,-1.0,-1.0,0.9997524619102478,-1.0,0.17798212823153897,0.05287333503159801,0.09256051241996842,0.293625964160092,0.7590091483561321,27.3950072196,greedy,0.5
REQ-00007,1000,1000,3.243232011795044,5.534610986709595,"['resnet101', 'mobilenet_v3_small']",oystercatcher,1.0,weighted_majority,37242.40929099324,True,n02037110,2.0,oystercatcher,,,,oystercatcher,,0.9999988079071045,-1.0,-1.0,-1.0,0.9998528957366943,-1.0,0.19281397225083388,0.05727944628423118,0.10027388845496579,0.31809479450676637,0.8222599107191431,29.6779244879,greedy,0.5
REQ-00009,1000,1000,3.58074402809143,8.005388736724854,"['mobilenet_v3_small', 'resnet50']",green_mamba,0.5644460674226297,weighted_majority,35578.59666600416,True,n01729977,2.0,green_snake,,,green_mamba,,,0.6214950084686279,-1.0,-1.0,0.8054121136665344,-1.0,-1.0,0.6540808718379384,0.5185463458713356,0.5615407880420703,0.7793616940938708,1.2835268103062476,30.139191387487106,greedy,0.5




REQ-00000,1000,2000,0.6546390056610107,3.0994415283203125e-06,"['vit_b_16', 'resnet101']",hammerhead,1.0,weighted_majority,654.5493750018068,True,n01494475,2.0,,,,,hammerhead,hammerhead,-1.0,-1.0,-1.0,-1.0,0.9991267323493958,0.9033218622207642,0.16967459475719912,0.05838350817967311,0.13602769465588144,0.16129077558621652,0.6360496989432909,0.2616230244626559,greedy,0.5
